tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1341,Buffalo (andersson),1364,Opg (de graaf),37,33,f5f6e6f4g3d6e7f7e3g4c5c3g6c4d3c7c6g5f3h5b4d8h4c2c8d7e2b8b3h3h7h2g7b7b6e1f2a6d2c1d1g2h6h8f1b2g8a5a4g1a1b5b1a3h1f8a2a7e8a8
57,Parties Internet (1-6),1341,Buffalo (andersson),1364,Opg (de graaf),46,42,f5f6e6f4g3d6c5c4g5f3e7f7g6e8f2d7e3c6d3c3f8g4h5g8c7h6c8h4b4d2h3h2e2b6c1d1a5a3b5e1c2a4a6a7d8b8b3a2g7b2f1g1b7h8h7b1a1a8h1g2
57,Parties Internet (1-6),1442,Snake (),1293,OO7 (buro),35,33,f5f6e6f4g3d6e3g4e7d7g5e2d3c3c5c4c6b5b6c7f7f3c8h3d8a6f2h6h5h4b4f8g6h7c2e8g8e1d2a3a4d1a5a7g1b1f1b3a8b8b7g7c1h8a1b2a2h2h1g2
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1249,Kitten (willis),35,44,f5f6e6f4g3f3g6c6g5d6c5c4d3e3c3d2g4e7f2b4d7e8e2f7f8g8c7e1c8f1c1h6d1h5g1h4h3h2b3c2b1a3b6a6b7d8h8b5g7a8a7b8b2g2a2a1h1h7a5a4
57,Parties Internet (1-6),1380,Hayashi Yoshiyuki,1381,Hirata Masaki,53,50,f5f6e6f4g3f3g4g6g5h5h6c6h4h3h2d7e7e8e3f7d3d2f8g8d6c5c7g7c8e2f2g1d8b8c4b3c3b4c1c2b7b5b6a6a8a7a5a4b2a1h8g2d1f1a3a2h7h1e1b1
57,Parties Internet (1-6),1333,Roberts Ken,1332,Powell Tim,32,44,f5f6e6f4g3f3g4g6g5h5h3h6f7c6h4e7d8f8d7h2c5c4d3d6e8d2g8c8b8e3c7e2f1f2e1c1c3d1b1b6c2b4a4a3a2b3a5b5g7g2a6b7a8a7h8h7h1g1b2a1
57,Parties Internet (1-6),1341,Buffalo (andersson),1364,Opg (de graaf),34,34,f5f6e6f4f3c5g6e3d3g5h4h5h6g4g3e2c4f2c6c3d6b4a3a5d2e1c1b6a6d1b5a7c2b1b3c7d7b7f1g1a8a4b8d8c8e8e7f7g2h1g7a2a1h2h3g8b2h7f8h8
57,Parties Internet (1-6),1341,Buffalo (andersson),560,Saio (romano),31,33,f5f6e6f4f3c5c6e3c4e7d3d2g6g5d6f2h5c3g4b5b3b6b4c7f8a4a6d7a5a3f1g2e2g3c1a7c2h4d8e8f7c8b8h7h6g8h8g7b7a8a2a1h1b1b2e1d1g1h3h2
57,Parties Internet (1-6),1341,Buffalo (andersson),1364,Opg (de graaf),32,33,f5f6e6f4f3c5c4d6g5e3c6g4d7c7e7b3c3d3e2b5f7c2d2b4g6d8b6h5h6h7h3a5c1f8e8b2a1b1a2c8a3a4a6g3b7a7h2a8b8g7h8g8h4g2f2h1g1f1e1d1
57,Parties Internet (1-6),1364,Opg (de graaf),1341,Buffalo (andersson),22,24,f5f6e6f4e3d7g4c5g6g5f7f3h5g3d3h4f2e2h3h6h7f1d1g2e1c1d6c3c4c6d2b3b4a4b5g1d8a5a2e7e8a3a6b6c7c2b2f8g7c8h1a1b8a8b1h2b7h8g8a7
57,Parties Internet (1-6),1268,Turtle (letouzey),1311,Runoth (takahashi),33,33,f5f6e6f4e3d7g4c4g5f3g3h5g6f7e7d6f8h4h3h6h7e2c8f2c7g7d2g2c5d3h8b5c2c3h1g1h2f1e1e8d8c6b6b7a5a4a3a6a8a2a7b8b3b2a1b4d1c1b1g8
57,Parties Internet (1-6),1203,Big-Al Prg (whiner),399,Pee Wee (whinery),27,22,f5f6e6f4e3d7g4f3g6h6g5h5e7f7h4h3f2d3g3c6d8d6c7e2b6e8f8f1c5c4b4b3c2c3d2b5e1d1a5a6a4a3g2c8b8h1h2b2b1g1c1a1a2b7a8a7g7h7h8g8
57,Parties Internet (1-6),1288,Zebra (andersson),399,Pee Wee (whinery),37,37,f5f6e6f4e3d7g4f3g6h6g5f2d3c2e2h5c3g3f1d6e7f7c8d8c7c6c5c4b3a4b5d2c1e1d1a5a3a2h2b4h4b8f8g7h7h3e8h1b6h8g8b7a6a7a8b2a1b1g1g2
57,Parties Internet (1-6),1288,Zebra (andersson),399,Pee Wee (whinery),38,36,f5f6e6f4e3d7g4f3g6h4g5d6h3h2g3h6f7h5e7e8c8f8d8c6g8e2g7d3f2e1f1g1b6b5c5c4c2c7d2d1b3c3c1b1b2a4a3a6b8b4a1a2h1h8h7g2b7a8a5a7
57,Parties Internet (1-6),1293,OO7 (buro),1289,Darwersi (lafon),51,46,f5f6e6f4e3d7g4f3g6e2d6c7c6g5h5c5c8e8b4b6g3f7e7f8c3c4f2c2d3d2b5a6a5a3a7h6h7a4a2b7b8d8g8f1a8h2h4h3h1g7d1e1h8c1b3g1g2b2b1a1
57,Parties Internet (1-6),1374,Piglet (buro),399,Pee Wee (whinery),48,52,f5f6e6f4e3d7g4f3g6e2d6h5g3g5f2c6h4h7d1e7c3d3e8h6h8d8f8g8c8f7g7g2c2f1h1c4c5b6c7b3g1d2e1b2a6b7b8b5a1b4a2a3c1a8a4a7a5b1h2h3
57,Parties Internet (1-6),1293,OO7 (buro),1289,Darwersi (lafon),35,38,f5f6e6f4e3d7g4f3g6e2d6g5h5e7f7c6g3f8d8e8g8h3e1d2f2f1c8h4h2h7c5d1g2c4h6h1b6b7d3a7b4c3b5g7c2b2b3a3c1a5a6a8b1a1a4a2c7b8h8g1
57,Parties Internet (1-6),1341,Buffalo (andersson),399,Pee Wee (whinery),39,38,f5f6e6f4e3d7g4f3g6e2d6g5h5h4h3h6h7g3h2c5f2f1d2d3e1d1c8g1c6c7b6d8e8e7c4b3b4f7c2b2a2a3a4b7a8a5a6a7b5a1b8g2h1c3c1b1f8g8g7h8
57,Parties Internet (1-6),1341,Buffalo (andersson),1289,Darwersi (lafon),38,40,f5f6e6f4e3d7g4f3g6e2d6c5g3g5f2f7h5h6f8e8h4h3c3e7g7c4d8h8c7f1c6b3d3b5b6d2a4b8d1c1e1c2g2h2b4b2b7a8g8c8h7a3a1a7h1a6a5b1a2g1
57,Parties Internet (1-6),1293,OO7 (buro),1203,Big-Al Prg (whiner),36,41,f5f6e6f4e3d7g4f3g6e2d6h4c3c4c5c6d3b4b5c7e7a5b6f8a6a7b3a2g3g5f7h7d8g8c8c2h3h2c1f2e1d2d1e8h8g7f1g2b7a8b8b2h6h5a1b1a3a4h1g1
57,Parties Internet (1-6),1288,Zebra (andersson),399,Pee Wee (whinery),37,32,f5f6e6f4e3d7g4f3g6e2d6h4c3c4c5c6d3b4b5a4b6a7h3h2g3d2c1d1d8b1b3f2a3a2a6a5g2h1c2f7e7h7g5f8e8c8h6h5g1b2a1c7a8f1e1b8b7g8g7h8
57,Parties Internet (1-6),1289,Darwersi (lafon),399,Pee Wee (whinery),32,32,f5f6e6f4e3d7g4f3g6e2d6h4c3c4b3c7c6b5g3f7g5e7b6c5d2h6d3a5f8e8b4g8f1a2a6a7f2h5c8c2c1g7a3a4d8d1e1h3h8g2g1h1b2h7b7a1h2b1b8a8
57,Parties Internet (1-6),1289,Darwersi (lafon),399,Pee Wee (whinery),38,38,f5f6e6f4e3d7g4f3g6e2d6h4c3c4b3b4c5c6b6b5a6a5d3c2a4d2c1g5c7e7h5a2h3d1f2a3a1b1b2e1f1h7h6h2f8e8c8g8f7b7a8g7h8d8h1b8a7g3g2g1
