tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
0,Diverses parties,0,???,17,Ralle Paul,18,21,f5d6c5f4e3c6d3f3e6f7g4g5f6e7h5g3e8f8g6d8c4h4e2h6h3h2d7c7b5c8g7b6a6f2f1a4b4g2b7b8h7h8h1g1g8a8a7a3b3a2c3c2d2d1b1c1e1a1b2a5
0,Diverses parties,18,Vallund Torben,5,Shaman David,36,41,f5d6c5f4e3c6d3f6e6f3c4b5d7c7b6a5c8e8d8b8e7f7g4g5g3b4h6b3g6c3a4h4d2c2a3h3h5h7a6h2c1f2g7d1f8h8g8b1a8a2a1b2e2e1f1g1h1g2b7a7
0,Diverses parties,17,Ralle Paul,1,Tastet Marc,30,37,f5d6c5f4e3c6d3f6e6d7g3c4b4c3b5f2f3e2b3d2c1a6f1d1e1c2b6a5a4a3e7g4g6f8h5h4h3g5h6f7d8e8g8c7b1g2g1h1h2a1b2g7a2h7c8b7h8b8a7a8
0,Diverses parties,33,Bhagat Peter,314,Stephenson Neil,21,27,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4e2b5d2c7b6e8g6f3f2c2h3d1h6e1a4b3a5g4f1e7f7g1a3f8h4h5g7a6a7b2g8h8h7g2d8b7a8h2a2c8b8a1b1c1h1
0,Diverses parties,33,Bhagat Peter,310,Sharman David,28,40,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4b3b5a5a4a3b6h4f7a6e7g4h6h5h3g6f3d8f8c2d2f2e2c7e1f1c8e8d1c1b7g2h1h2g1a8g7h8b1b2b8a7a2a1g8h7
0,Diverses parties,19,Piau Didier,65,Bracchi Andre,32,35,f5d6c5f4e3c6d3f6e6d7g3c4g5c3b4b3b5a5a4a3b6c7f7f2d2f3e2e1g4g6e7c2f1g1h5e8a6h3f8h7h4h6d1c1g2g8d8h1h2a7h8g7b1b2a1a2a8b8b7c8
0,Diverses parties,158,Lysons John,20,Brightwell Graham,42,28,f5d6c5f4e3c6d3f6e6d7g4f3g6g5h6h4f7e7h5h7c4b5e8d8c8g3f2f1e2h3c7b6a6f8b4c2c3e1d1c1d2b3g1h1h2g2a3g7g8b7h8a2a1a5a4a7b8a8b2b1
0,Diverses parties,18,Vallund Torben,5,Shaman David,13,32,f5d6c5f4e3c6d3f6e6d7g4g3g5h3h4h5h6h7g6f7c7f3d8e2d2c4e1f1f2d1g2b5b6e8a5c3f8e7c8b4a4b3c1b1a3c2b7a6a7a8b8g8g7h8b2a2a1h1h2g1
0,Diverses parties,158,Lysons John,182,Smith Paul,18,31,f5d6c5f4e3c6d3f6e6d7g4g3g6h3g5f3h4h6h2e2d2b5f7f2c3h5h7c4c2e7d1e1b4f8d8a3b6b3a4e8g8c1a2a6f1a5a7b2a1b1c7c8b7a8b8h8h1g7g2g1
0,Diverses parties,525,Martin Alix,476,Herve Yannick,42,30,f5d6c5f4e3c6d3f6e6d7g4g3g6h6g5h3f7b5h4h5e7e8c8c7g8f3f2c4b3b4a5a6a7b6b8e1f1g1c3e2d2a4a3b7g2h1h2d1c2f8a8h8d8b1h7c1b2a1a2g7
0,Diverses parties,30,Puget Jean-Francois,65,Bracchi Andre,47,41,f5d6c5f4e3c6d3f6e6d7g4g3e7f3c4e2c8c2g6f7d2d8f8b8c7h4f1b4b5c1c3d1g5h5h6a6e1b6b3b7e8g8f2g1a5a2a3g2a1a4h3h2a8a7h8g7h7b2h1b1
0,Diverses parties,150,Ortiz George,476,Herve Yannick,27,20,f5d6c5f4e3c6d3f6e6d7g4b5c7e7g5c8e8d8b8f7b4c4a4b6a5a3b3a6c3h5h4h3g3a2b7g6h7h6h2f8g8a8a7h8g7h1a1g2b2f3e2e1f1c2b1c1d1d2f2g1
0,Diverses parties,530,Halajko Jean-Jacque,19,Piau Didier,31,31,f5d6c5f4e3c6d3f6e6d7e7f3c4c7d8c8b8e2b6a6f7d2d1b4b5c3a4e1f1c2b3a3a5g8f2c1b1e8g6g5h5b2g4g3h4h3h2h6h7a8a7b7f8g1h1g2h8g7a1a2
0,Diverses parties,1,Tastet Marc,86,Compoth (aguillon),12,26,f5d6c5f4e3c6d3f6e6d7e7c7c4f8b6b5d8e8c8b8f7b3a4c3b4a3c2g8a5a6b7d2d1e2b2a1a2b1c1e1f1f2g3f3g2g1g5g6g4h1h6h2h3h4g7h5h7h8a7a8
0,Diverses parties,5,Shaman David,18,Vallund Torben,50,44,f5d6c5f4e3c6f3g6e6f6d7b5e7f7h6d3g5e2e1f8d8g4c2d2h3g3f2h4h5g7c1c8c3d1c4f1g1b3h2e8h7b2h8g8b8g2h1b1a1a2a3a4c7b4a5a6a7b6b7
0,Diverses parties,9,Vallund Henrik,18,Vallund Torben,18,16,f5d6c5f4e3c6f3g6f6e6d3c4b4g5d7e7g4e8b5c3f7h3h4h5c8d8d2g3b3b8h6h7c7b6a7f2g1e1f1f8g7e2d1c1b1c2b2a1h2h1g2a2a3a4a5a6b7a8g8h8
